sseqid,IS1016@IS1595@IS1016,IS1301@IS5@IS427,IS1655@IS30@nan,ISNg1@IS3@IS150,ISNgo2@IS110@nan,ISNgo3@IS110@nan
485_4349,1,0,0,1,0,1
485_435,1,0,0,1,0,1
485_4351,1,0,0,0,0,1
485_4352,1,0,0,1,0,1
485_4353,1,0,0,0,0,1
485_4354,1,0,0,1,0,1
485_4355,1,0,0,0,0,1
485_4356,1,0,0,1,0,1
485_4357,1,0,0,0,0,1
485_4358,1,0,0,0,0,1
485_4359,1,0,0,1,0,1
485_436,1,0,0,1,0,1
485_4361,1,0,0,1,0,1
485_4362,1,0,0,1,0,1
485_4363,1,0,0,1,0,1
485_4364,1,0,0,1,0,1
485_4365,1,0,0,0,0,1
485_4366,1,0,0,1,0,1
485_4367,1,0,0,0,0,1
485_4368,1,0,0,0,1,1
485_4369,1,0,0,0,0,1
485_4371,1,0,0,0,0,1
485_4372,1,0,0,1,0,1
485_4373,1,0,0,0,0,1
485_4374,1,0,0,1,0,1
485_4375,1,0,0,1,0,1
485_4376,1,0,0,0,0,1
485_4377,1,0,0,1,0,1
485_4378,1,0,0,1,0,1
485_4379,1,0,0,1,0,1
485_4381,1,0,0,1,0,1
485_4382,1,0,0,0,1,1
485_4383,1,0,0,1,0,1
485_4384,1,0,0,0,0,1
485_4385,1,0,0,1,0,1
485_4386,1,0,0,1,0,1
485_4387,1,0,0,0,0,1
485_4389,1,0,0,1,0,1
485_4391,1,0,0,1,0,1
485_4392,1,0,0,0,0,1
485_4393,1,0,0,0,0,1
485_4394,1,0,0,0,0,1
485_4395,1,0,0,0,0,1
485_4396,1,0,0,0,0,1
485_4397,1,0,0,0,0,1
485_4398,1,0,0,1,0,1
485_4399,1,0,0,0,0,1
485_44,1,0,0,1,1,1
485_440,1,0,0,1,0,1
485_4401,1,0,0,1,0,1
485_4402,1,0,0,0,0,1
485_4403,1,0,0,1,0,1
485_4404,1,0,0,0,1,1
485_4405,1,0,0,1,0,1
485_4406,1,0,0,1,0,1
485_4407,1,0,0,0,0,1
485_4408,1,0,0,1,1,0
485_4409,1,0,0,0,1,1
485_441,1,0,0,0,0,1
485_4411,1,0,0,1,0,1
485_4412,1,0,0,1,0,1
485_4413,1,0,0,0,0,1
485_4414,1,0,0,1,0,1
485_4415,1,0,0,0,0,1
485_4416,1,0,0,1,0,1
485_4417,1,0,0,1,0,1
485_4418,1,0,0,1,0,1
485_4419,1,0,0,0,0,1
485_442,1,0,0,0,0,1
485_4421,1,0,0,0,0,1
485_4422,1,0,0,0,0,1
485_4423,1,0,0,1,0,1
485_4424,1,0,0,1,0,1
485_4425,1,0,0,1,1,1
485_4426,1,0,0,0,0,1
485_4427,1,0,0,1,0,1
485_4428,1,0,0,0,0,1
485_4429,1,0,0,1,0,1
485_443,1,0,0,0,0,1
485_4431,1,0,0,1,0,1
485_4432,1,0,0,1,0,1
485_4433,1,0,0,0,0,1
485_4434,1,0,0,0,0,1
485_4435,1,0,0,0,0,1
485_4436,1,0,0,0,1,1
485_4437,1,0,0,1,0,1
485_4438,1,0,0,1,0,1
485_4439,1,0,0,0,0,1
485_4441,1,0,0,1,0,1
485_4443,1,0,0,1,0,1
485_4444,1,0,0,1,0,1
485_4445,1,0,0,1,0,1
485_4446,1,0,0,1,0,1
485_4447,1,0,0,0,0,1
485_4448,1,0,0,1,0,1
485_4449,1,0,0,1,0,1
485_4451,1,0,0,0,0,1
485_4452,1,0,0,1,0,1
485_4453,1,0,0,1,0,1
485_4454,1,0,0,1,0,1
485_4455,1,0,0,0,0,1
485_4456,1,0,0,0,0,1
485_4457,1,0,0,0,0,1
485_4458,1,0,0,1,0,1
485_4459,1,0,0,1,0,1
485_446,1,0,0,0,0,1
485_4461,1,0,0,1,0,1
485_4462,1,0,0,1,0,1
485_4463,1,0,0,1,0,1
485_4464,1,0,0,1,0,0
485_4465,1,0,0,0,0,1
485_4466,1,0,0,0,0,1
485_4467,1,0,0,1,0,1
485_4468,1,0,0,0,0,1
485_4469,1,0,0,1,0,1
485_447,1,0,0,1,0,1
485_4471,1,0,0,0,0,1
485_4472,1,0,0,1,1,1
485_4473,1,0,0,0,0,1
485_4474,1,0,0,0,0,1
485_4475,1,0,0,1,1,1
485_4476,1,0,0,0,0,1
485_4477,1,0,0,1,0,1
485_4478,1,0,0,0,0,1
485_4479,1,0,0,0,0,1
485_448,1,0,0,1,0,1
485_4481,1,0,0,1,0,1
485_4482,1,0,0,1,0,1
485_4483,1,0,0,1,0,1
485_4484,1,0,0,1,0,1
485_4485,1,0,0,1,0,1
485_4486,1,0,0,0,0,1
485_4487,1,0,0,1,1,1
485_4488,1,0,0,1,0,1
485_4489,1,0,0,1,0,1
485_449,1,0,0,1,0,1
485_4491,1,0,0,0,0,1
485_4492,1,0,0,0,0,1
485_4493,1,0,0,1,0,1
485_450,1,0,0,1,0,1
485_4501,0,0,0,1,0,1
485_4502,1,0,0,1,0,1
485_4504,1,0,0,0,0,1
485_453,1,0,0,1,0,1
485_458,1,0,0,0,0,1
485_460,1,0,0,0,0,1
485_461,1,0,0,1,1,1
485_464,1,0,0,0,0,1
485_466,1,0,0,1,0,1
485_467,1,0,1,1,0,1
485_470,1,0,1,1,0,1
485_471,1,0,0,0,0,1
485_472,1,0,0,0,0,1
485_473,1,0,0,1,0,1
485_474,1,0,0,0,0,1
485_475,1,0,0,0,0,1
485_4757,1,0,0,0,0,0
485_4758,1,0,0,0,0,0
485_4759,1,0,0,1,0,0
485_476,1,0,0,1,0,1
485_4760,1,0,0,1,0,1
485_4761,1,0,0,1,0,1
485_4762,1,0,0,1,0,1
485_4763,1,0,0,0,0,1
485_4764,1,0,0,0,0,1
485_4765,1,0,0,1,0,1
485_4766,1,0,0,1,0,1
485_4767,1,0,0,0,0,1
485_4768,1,0,0,0,0,1
485_4769,1,0,0,0,0,1
485_477,1,0,0,0,0,1
485_4770,1,0,0,1,0,1
485_4771,1,0,0,1,0,1
485_4772,1,0,0,1,0,0
485_4773,1,0,0,1,0,1
485_4774,1,0,0,0,0,0
485_4775,1,0,0,0,0,1
485_4776,1,0,0,0,0,1
485_4777,1,0,0,0,0,1
485_4778,1,0,0,0,0,1
485_4779,1,0,0,0,0,1
485_478,1,0,0,0,0,1
485_4780,1,0,0,0,0,1
485_4781,1,0,0,0,0,1
485_4782,1,0,0,0,0,1
485_4783,1,0,0,1,0,0
485_4784,1,0,0,1,0,1
485_4785,1,0,0,0,0,1
485_4786,1,0,0,1,0,1
485_4787,1,0,0,0,0,1
485_4788,1,0,0,0,0,1
485_4789,1,0,0,1,0,1
485_4790,1,0,0,0,0,1
485_4791,1,0,0,0,0,1
485_4792,1,0,0,0,0,1
485_4793,1,0,0,0,0,1
485_4794,1,0,0,1,0,1
485_4795,1,0,0,1,1,1
485_4796,1,0,0,0,0,1
485_4797,1,0,0,1,0,0
485_4798,1,0,0,0,0,1
485_4799,1,0,0,1,0,1
485_4800,1,0,0,1,0,0
485_4801,1,0,0,0,0,1
485_4802,1,0,0,0,0,1
485_4803,1,0,0,0,0,1
485_4804,1,0,0,0,0,1
485_4805,1,0,0,1,0,1
485_4806,1,0,0,1,0,1
485_4807,1,0,0,0,0,1
485_4808,1,0,0,1,0,1
485_4809,1,0,0,1,0,1
485_4810,1,0,0,0,0,1
485_4811,1,0,0,1,0,1
485_4812,1,0,0,0,0,1
485_4813,1,0,0,1,1,1
485_4814,1,0,0,1,0,1
485_4815,1,0,0,0,0,1
485_4816,1,0,0,0,0,1
485_4817,1,0,0,0,0,1
485_4818,1,0,0,0,0,1
485_4819,1,0,0,0,0,1
485_4820,1,0,0,1,0,1
485_4821,1,0,0,1,0,1
485_4822,1,0,0,0,0,1
485_4823,1,0,0,1,0,1
485_4824,1,0,0,1,0,1
485_4825,1,0,0,0,0,1
485_4826,1,0,0,1,0,1
485_4827,1,0,0,0,1,0
485_4828,1,0,0,1,0,1
485_4829,1,0,0,1,0,1
485_483,1,0,0,1,0,1
485_4830,1,0,0,1,0,1
485_4831,1,0,0,1,0,1
485_4832,1,0,0,1,0,1
485_4833,1,0,0,1,0,1
485_4834,1,0,0,1,0,1
485_4835,1,0,0,1,0,1
485_4836,1,0,0,1,0,1
485_4837,1,0,0,0,0,1
485_4838,1,0,0,0,0,0
485_4839,1,0,0,0,0,1
485_4840,1,0,0,1,0,0
485_4841,1,0,0,0,0,1
485_4842,1,0,0,0,0,1
485_4843,1,0,0,0,0,1
485_4844,1,0,0,1,0,1
485_4845,1,0,0,1,0,1
485_4846,1,0,0,1,0,1
485_4847,1,0,0,1,0,1
485_4848,1,0,0,0,0,1
485_4849,1,0,0,1,0,1
485_4850,1,0,0,1,0,1
485_4851,1,0,0,1,0,0
485_4852,1,0,0,0,0,0
485_4853,1,0,0,1,0,1
485_4854,1,0,0,0,0,1
485_4855,1,0,0,1,0,1
485_4856,1,0,0,1,0,1
485_4857,1,0,0,1,0,1
485_4858,1,0,0,0,0,1
485_4859,1,0,0,0,0,1
485_486,1,0,0,1,0,1
485_4860,1,0,0,0,0,0
485_4861,1,0,0,1,0,1
485_4862,1,0,0,1,0,1
485_4863,1,0,0,1,0,1
485_4864,1,0,0,0,0,1
485_4865,1,0,0,1,0,1
485_4866,1,0,0,0,0,1
485_4867,1,0,0,0,0,0
485_4868,1,0,0,0,0,0
485_4869,1,0,0,0,0,1
485_487,1,0,0,0,1,1
485_4870,1,0,0,0,0,1
485_4871,1,0,0,1,0,1
485_4872,1,0,0,1,0,1
485_4873,1,0,0,0,0,0
485_4874,1,0,0,1,0,0
485_4875,1,0,0,0,0,1
485_4876,1,0,0,1,0,1
485_4877,1,0,0,1,0,0
485_4878,1,0,0,1,0,1
485_4879,1,0,0,0,0,1
485_488,1,0,0,1,0,1
485_4880,1,0,0,1,0,0
485_4881,1,0,0,0,1,0
485_4882,1,0,0,0,0,1
485_4883,1,0,0,0,0,1
485_4884,1,0,0,1,0,1
485_4885,1,0,0,1,0,1
485_4886,1,0,0,1,0,1
485_4887,1,0,0,1,1,1
485_4888,1,0,0,0,0,0
485_4889,1,0,0,1,0,1
485_4890,1,0,0,0,0,1
485_4892,1,0,0,0,0,1
485_4893,1,0,0,0,0,0
485_4894,1,0,0,1,0,1
485_4895,1,0,0,1,0,1
485_4896,1,0,0,1,0,0
485_4897,1,0,0,1,0,0
485_4899,1,0,0,1,0,1
485_4900,1,0,0,0,0,1
485_4901,1,0,0,0,0,0
485_4903,1,0,0,1,0,0
485_4904,1,0,0,0,0,1
485_4906,1,0,0,1,0,1
485_4907,1,0,0,0,0,1
485_4908,1,0,0,0,0,1
485_4909,1,0,0,1,0,1
485_4910,1,0,0,0,0,0
485_4912,1,0,0,0,0,0
485_4917,1,0,0,1,0,0
485_4919,1,0,0,1,1,1
485_4920,1,0,0,0,0,1
485_4927,1,0,0,1,0,1
485_4928,1,0,0,1,0,1
485_4929,1,0,0,0,0,1
485_4930,1,0,0,1,0,1
485_4931,1,0,0,0,0,1
485_4932,1,0,0,1,0,1
485_4933,1,0,0,0,0,1
485_4936,1,0,0,0,0,0
485_4937,1,0,0,1,0,1
485_4938,1,0,0,1,0,1
485_494,1,0,0,1,1,1
485_4942,1,0,0,0,0,1
485_4943,1,0,0,0,0,1
485_4944,1,0,0,1,0,1
485_4947,1,0,0,1,0,1
485_4949,1,0,0,0,0,1
485_495,1,0,0,1,1,1
485_4951,1,0,0,0,0,1
485_4952,1,0,0,0,0,0
485_4954,1,0,0,0,0,1
485_4959,1,0,0,1,0,0
485_496,1,0,1,1,0,1
485_4960,1,0,0,1,1,1
485_4962,1,0,0,0,0,1
485_4963,1,0,0,1,0,0
485_4964,1,0,0,1,0,1
485_4965,0,0,0,0,0,1
485_4966,1,0,0,1,0,1
485_4967,1,0,0,0,0,1
485_4968,1,0,0,1,0,1
485_4969,0,0,0,1,0,1
485_497,1,0,1,1,0,1
485_4970,1,0,0,1,0,0
485_4971,0,0,0,1,0,0
485_4972,1,0,0,0,0,1
485_4973,1,0,0,0,0,1
485_4974,1,0,0,0,0,1
485_4975,1,0,0,0,0,1
485_4976,1,0,0,0,0,1
485_4977,1,0,0,0,0,1
485_4978,1,0,0,0,1,1
485_4979,1,0,0,0,1,1
485_498,1,0,0,1,0,1
485_4980,1,0,0,1,0,1
485_4981,1,0,0,1,0,1
485_4982,1,0,0,0,0,1
485_4983,1,0,0,1,0,1
485_4984,1,0,0,1,0,1
485_4985,1,0,0,0,0,1
485_4986,1,0,0,1,0,1
485_4987,1,0,0,1,0,1
485_4988,1,0,0,0,0,1
485_4989,1,0,0,1,0,1
485_4990,1,0,0,1,1,1
485_4991,1,0,0,0,0,1
485_4992,1,0,0,1,0,1
485_4993,1,0,0,0,0,1
485_4994,1,0,0,0,0,1
485_4995,1,0,0,0,0,1
485_4996,1,0,0,1,1,1
485_4997,1,0,0,1,0,1
485_4998,1,0,0,1,0,1
485_4999,0,0,0,1,0,1
485_500,1,0,0,1,0,1
485_5000,0,0,0,0,0,1
485_5001,1,0,0,1,0,1
485_5002,1,0,0,1,0,1
485_5003,1,0,0,0,0,1
485_5004,0,0,0,0,0,1
485_5005,1,0,0,0,1,1
485_5006,1,0,0,1,1,1
485_5007,1,0,0,1,0,1
485_5008,1,0,0,0,1,1
485_5009,1,0,0,1,0,1
485_5010,1,0,0,0,0,1
485_5011,1,0,0,1,0,1
485_5012,1,0,0,1,1,1
485_5013,0,0,0,0,0,1
485_5014,1,0,0,1,1,1
485_5015,0,0,0,0,0,1
485_5016,1,0,0,1,0,1
485_5017,1,0,0,0,1,1
485_5018,1,0,0,1,0,1
485_5019,1,0,0,0,0,1
485_502,1,0,0,1,0,1
485_5020,1,0,0,0,0,1
485_5021,1,0,0,1,0,1
485_5022,1,0,0,0,0,1
485_5023,1,0,0,1,0,1
485_5024,0,0,0,1,1,1
485_5025,1,0,0,1,0,1
485_5026,0,0,0,1,0,1
485_5027,1,0,0,0,0,1
485_5028,1,0,0,0,0,1
485_5029,1,0,0,1,0,1
485_5030,1,0,0,1,0,1
485_5031,1,0,0,1,0,1
485_5032,1,0,0,1,1,1
485_5033,1,0,0,0,0,1
485_5034,1,0,0,1,0,1
485_5035,1,0,0,1,1,1
485_5036,1,0,0,1,1,0
485_5037,1,0,0,0,0,1
485_5038,1,0,0,0,0,1
485_5039,1,0,0,1,1,1
485_5040,1,0,0,0,1,1
485_5041,1,0,0,1,1,1
485_5042,1,0,0,0,0,1
485_5043,1,0,0,0,0,1
485_5044,1,0,0,0,0,1
485_5046,1,0,0,0,0,1
485_5047,1,0,0,0,0,1
485_5048,1,0,0,1,1,1
485_5049,1,0,0,1,1,1
485_5050,1,0,0,1,0,1
485_5051,1,0,0,1,0,1
485_5052,1,0,0,0,0,1
485_5053,1,0,0,0,0,1
485_5054,1,0,0,0,0,1
485_5055,1,0,0,0,0,1
485_5056,1,0,0,1,0,1
485_5057,1,0,0,1,1,1
485_5058,1,0,0,0,0,1
485_5059,1,0,0,1,1,1
485_506,1,0,1,1,1,1
485_5060,1,0,0,0,0,1
485_5061,1,0,0,0,0,1
485_5062,1,0,0,1,0,1
485_5063,1,0,0,1,0,1
485_5064,1,0,0,0,1,1
485_5065,1,0,0,0,0,1
485_5066,1,0,0,0,0,1
485_5067,1,0,0,0,1,1
485_5068,1,0,0,0,0,1
485_5069,1,0,0,0,0,1
485_507,1,0,0,1,0,1
485_5070,1,0,0,1,0,1
485_5071,1,0,0,0,0,1
485_5072,1,0,0,0,0,1
485_5073,1,0,0,1,0,1
485_5074,1,0,0,1,0,1
485_5075,1,0,0,0,0,1
485_5076,1,0,0,1,0,1
485_5077,1,0,0,1,0,1
485_5078,1,0,0,1,0,1
485_5079,1,0,0,0,0,1
485_5080,1,0,0,0,0,1
485_5081,1,0,0,1,0,1
485_5082,1,0,0,0,0,1
485_5083,1,0,0,1,1,1
485_5084,1,0,0,0,0,1
485_5085,1,0,0,0,0,1
485_5086,1,0,0,0,0,1
485_5087,1,0,0,1,1,0
485_5088,1,0,0,0,0,1
485_5089,1,0,0,0,0,1
485_5090,1,0,0,0,0,1
485_5091,1,0,0,0,0,1
485_5092,1,0,0,1,0,1
485_5093,1,0,0,0,0,1
485_5094,1,0,0,0,0,1
485_5095,1,0,0,0,0,1
485_5096,1,0,0,0,0,1
485_5097,1,0,0,0,0,1
485_5098,1,0,0,0,0,1
485_5099,1,0,0,0,0,1
485_51,0,0,0,1,1,1
485_5100,1,0,0,0,0,1
485_5101,1,0,0,0,0,1
485_5102,1,0,0,0,0,1
485_5103,1,0,0,0,0,1
485_5104,1,0,0,0,0,1
485_5105,1,0,0,0,0,1
485_5106,1,0,0,1,1,0
485_5107,1,0,0,0,0,1
485_5109,1,0,0,1,0,1
485_511,1,0,0,1,0,1
485_5110,1,0,0,0,0,1
485_5111,1,0,0,0,1,1
485_5112,1,0,0,1,0,1
485_5113,1,0,0,0,0,1
485_5114,1,0,0,1,1,0
485_5115,1,0,0,0,0,1
485_5116,1,0,0,0,0,1
485_5117,1,0,0,0,0,1
485_5118,1,0,0,0,0,1
485_5119,1,0,0,0,0,1
485_512,1,0,0,1,1,1
485_5120,1,0,0,0,0,1
485_5121,1,0,0,0,0,1
485_5122,1,0,0,1,0,1
485_5123,1,0,0,1,0,1
485_5124,1,0,0,0,0,1
485_5125,1,0,0,0,0,1
485_5126,1,0,0,0,0,1
485_5127,1,0,0,1,0,1
485_5128,1,0,0,0,0,1
485_5129,1,0,0,0,0,1
485_513,1,0,0,1,0,1
485_5130,1,0,0,0,0,1
485_5131,1,0,0,0,1,1
485_5132,1,0,0,0,0,1
485_5133,1,0,0,0,0,1
485_5134,1,0,0,1,0,1
485_5135,1,0,0,1,0,1
485_5136,1,0,0,0,0,1
485_5138,1,0,0,0,0,1
485_5139,1,0,0,0,0,1
485_514,1,0,0,1,0,1
485_5140,1,0,0,0,0,1
485_5141,1,0,0,1,0,1
485_5142,1,0,0,1,0,1
485_5143,0,0,0,0,0,1
485_5144,1,0,0,1,0,1
485_5145,1,0,0,0,0,1
485_5146,0,0,0,1,0,1
485_5147,1,0,0,1,0,1
485_5148,1,0,0,0,0,1
485_5149,1,0,0,0,0,1
485_515,1,0,0,1,0,1
485_5150,1,0,0,0,0,1
485_5151,1,0,0,0,1,1
485_5152,1,0,0,0,0,1
485_5153,1,0,0,0,0,1
485_5154,1,0,0,0,0,1
485_5155,1,0,0,0,0,1
485_5156,1,0,0,0,0,1
485_5157,1,0,0,1,0,1
485_5158,1,0,0,0,0,1
485_5159,1,0,0,0,0,1
485_516,1,0,0,1,0,1
485_5160,1,0,0,1,0,1
485_5161,1,0,0,0,0,1
485_5162,1,0,0,0,0,1
485_5163,1,0,0,0,0,1
485_5164,1,0,0,0,0,1
485_5165,1,0,0,0,0,1
485_5166,1,0,0,0,0,1
485_5167,1,0,0,1,0,1
485_5168,0,0,0,0,0,1
485_5169,1,0,0,1,0,1
485_517,1,0,0,1,0,1
485_5170,1,0,0,1,0,1
485_5171,1,0,0,0,0,1
485_5172,1,0,0,0,0,1
485_5173,1,0,0,1,0,1
485_5174,1,0,0,0,0,1
485_5175,0,0,0,0,0,1
485_5176,1,0,0,1,0,1
485_5177,1,0,0,1,1,1
485_5178,1,0,0,1,0,1
485_5179,1,0,0,1,0,1
485_518,1,0,0,0,1,1
485_5180,1,0,0,0,0,1
485_5181,1,0,0,0,0,1
485_5182,1,0,0,0,0,1
485_5183,1,0,0,1,0,1
485_5184,1,0,0,0,0,1
485_5185,0,0,0,0,0,1
485_5186,1,0,0,1,0,1
485_5187,1,0,0,1,0,1
485_5188,1,0,0,1,0,1
485_5189,0,0,0,1,0,1
485_519,1,0,0,1,0,1
485_5190,1,0,0,0,0,1
485_5191,1,0,0,1,0,1
485_5192,1,0,0,1,0,1
485_5193,1,0,0,0,0,1
485_5194,1,0,0,1,0,1
485_5195,1,0,0,1,0,1
485_5196,1,0,0,0,0,1
485_5197,1,0,0,0,1,1
485_5198,1,0,0,0,0,1
485_5199,1,0,0,0,0,1
485_52,1,0,0,1,1,1
485_520,1,0,0,1,0,1
485_5200,1,0,0,0,0,1
485_5201,1,0,0,0,0,1
485_5202,1,0,0,0,0,1
485_5203,1,0,0,0,0,1
485_5204,1,0,0,0,0,1
485_5205,1,0,0,0,0,1
485_5206,1,0,0,1,0,1
485_5207,1,0,0,0,0,1
485_5208,1,0,0,0,0,1
485_5209,1,0,0,1,1,1
485_521,1,0,0,1,0,1
485_5210,1,0,0,0,0,1
485_5211,1,0,0,1,0,1
485_5212,1,0,0,1,1,1
485_5213,1,0,0,0,0,1
485_5214,1,0,0,1,0,1
485_5215,1,0,0,0,1,1
485_5216,1,0,0,1,0,1
485_5217,1,0,0,0,1,1
485_5218,1,0,0,1,1,1
485_5219,1,0,0,0,0,1
485_522,1,0,0,1,0,1
485_5220,1,0,0,0,0,1
485_5221,1,0,0,0,0,1
485_5222,1,0,0,1,0,1
485_5223,1,0,0,1,0,1
485_5224,1,0,0,1,0,1
485_5225,1,0,0,1,0,0
485_5226,1,0,0,1,0,1
485_5227,1,0,0,0,0,1
485_5228,1,0,0,1,0,1
485_5229,1,0,0,1,0,1
485_523,1,0,0,1,0,1
485_5230,1,0,0,1,0,1
485_5231,0,0,0,0,0,1
485_5232,1,0,0,0,1,1
485_5233,1,0,0,1,0,1
485_5234,1,0,0,1,1,1
485_5235,1,0,0,1,1,1
485_5236,1,0,0,1,0,1
485_5237,1,0,0,0,0,1
485_5238,1,0,0,1,1,1
485_5239,1,0,0,1,0,1
485_524,1,0,0,1,0,1
485_5240,1,0,0,0,0,1
485_5241,1,0,0,0,0,1
485_5242,1,0,0,1,0,1
485_5244,1,0,0,1,0,1
485_5245,1,0,0,1,1,1
485_5246,1,0,0,0,1,1
485_5247,0,0,0,0,0,1
485_5249,1,0,0,1,0,1
485_525,1,0,0,0,0,1
485_5250,1,0,0,1,0,1
485_5251,1,0,0,0,0,1
485_5254,1,0,0,1,0,1
485_5255,0,0,0,1,1,1
485_5256,1,0,0,0,0,1
485_5257,1,0,0,1,0,1
485_5258,1,0,0,0,0,1
485_5259,1,0,0,1,0,1
485_526,1,0,0,1,0,1
485_5260,1,0,0,0,1,1
485_5261,1,0,0,0,0,1
485_5262,1,0,0,1,0,1
485_5263,1,0,0,0,0,1
485_5264,1,0,0,0,1,1
485_5265,1,0,0,1,0,1
485_5266,1,0,0,0,0,1
485_5267,1,0,0,1,0,1
485_5268,1,0,0,1,0,1
485_5269,1,0,0,0,0,1
485_527,1,0,0,1,0,1
485_5270,1,0,0,1,0,1
485_5271,1,0,0,0,0,1
485_5272,1,0,0,1,0,1
485_5273,1,0,0,1,0,1
485_5274,1,0,0,1,0,1
485_5275,1,0,0,1,0,1
485_5276,1,0,0,0,0,1
485_5277,1,0,0,1,0,1
485_5278,1,0,0,1,0,1
485_5279,1,0,0,1,0,1
485_528,1,0,0,1,0,1
485_5280,1,0,0,0,0,1
485_5281,1,0,0,0,0,1
485_5282,1,0,0,1,0,1
485_5283,1,0,0,0,0,1
485_5284,1,0,0,1,0,1
485_5285,1,0,0,0,0,1
485_5286,1,0,0,1,0,1
485_5287,1,0,0,1,1,0
485_5288,1,0,0,0,0,1
485_5289,1,0,0,1,0,1
485_529,1,0,0,1,0,1
485_5290,1,0,0,0,0,1
485_5291,1,0,0,1,1,0
485_5292,0,0,0,1,0,1
485_5293,1,0,0,1,0,1
485_5294,1,0,0,0,0,1
485_5295,1,0,0,0,0,1
485_5296,1,0,0,0,0,1
485_5297,1,0,0,1,0,1
485_5298,1,0,0,0,0,1
485_5299,1,0,0,1,0,1
485_53,1,0,0,1,1,1
485_530,1,0,0,1,0,1
485_5300,1,0,0,0,0,1
485_5301,1,0,0,0,0,1
485_5302,1,0,0,1,0,1
485_5303,1,0,0,1,0,1
485_5304,1,0,0,1,0,1
485_5305,1,0,0,0,0,1
485_5306,0,0,0,1,0,1
485_5307,1,0,0,1,0,1
485_5308,1,0,0,0,1,1
485_5309,1,0,0,1,0,1
485_531,1,0,0,0,0,1
485_5310,1,0,0,1,0,1
485_5311,1,0,0,1,0,1
485_5312,1,0,0,0,0,1
485_5313,1,0,0,0,0,1
485_5314,1,0,0,0,1,1
485_5315,1,0,0,1,0,1
485_5316,1,0,0,0,0,1
485_5317,1,0,0,0,0,1
485_5318,1,0,0,0,0,1
485_5319,1,0,0,1,0,1
485_532,1,0,0,0,0,1
485_5320,1,0,0,0,0,1
485_5321,1,0,0,1,1,1
485_5322,1,0,0,1,0,1
485_5323,1,0,0,1,0,1
485_5324,1,0,0,0,0,1
485_5325,1,0,0,1,0,1
485_5326,1,0,0,0,0,1
485_5327,1,0,0,0,0,1
485_5328,1,0,0,1,0,1
485_5329,1,0,0,1,0,1
485_533,1,0,0,1,0,1
485_5330,1,0,0,1,0,1
485_5331,1,0,0,1,0,1
485_5332,1,0,0,1,0,1
485_5333,1,0,0,0,0,1
485_5334,1,0,0,0,0,1
485_5335,1,0,0,1,0,1
485_5336,1,0,0,0,0,1
485_5337,1,0,0,0,0,1
485_5338,1,0,0,1,0,1
485_5339,1,0,0,1,0,1
485_534,1,0,0,1,0,1
485_5340,1,0,0,1,0,1
485_5341,1,0,0,0,0,1
485_5342,1,0,0,0,1,1
485_5343,1,0,0,0,0,1
485_5344,1,0,0,1,0,1
485_5345,1,0,0,1,0,1
485_5346,1,0,0,0,0,1
485_5347,1,0,0,1,0,1
485_5348,1,0,0,1,0,1
485_5349,1,0,0,1,0,1
485_535,1,0,0,1,0,1
485_5350,1,0,0,0,0,1
485_5351,1,0,0,1,0,1
485_5352,1,0,0,1,0,1
485_5353,1,0,0,1,0,1
485_5354,1,0,0,1,0,1
485_5355,1,0,0,1,0,1
485_5356,1,0,0,1,0,1
485_5357,1,0,0,1,0,1
485_5358,1,0,0,1,0,1
485_5359,1,0,0,1,0,1
485_536,1,0,0,1,0,1
485_5360,1,0,0,1,0,1
485_5361,1,0,0,1,0,1
485_5362,1,0,0,1,1,1
485_5363,1,0,0,0,0,1
485_5364,1,0,0,1,0,1
485_5365,1,0,0,1,0,1
485_5366,1,0,0,1,0,1
485_5367,1,0,0,1,0,1
485_5368,1,0,0,0,1,1
485_5369,1,0,0,0,0,1
485_537,1,0,0,0,0,1
485_5370,1,0,0,0,1,1
485_5371,1,0,0,1,0,1
485_5372,1,0,0,1,0,1
485_5373,1,0,0,1,1,1
485_5374,1,0,0,1,0,1
485_5375,1,0,0,1,1,1
485_5376,1,0,0,1,0,1
485_5377,1,0,0,1,0,1
485_5379,1,0,0,1,0,1
485_5380,1,0,0,0,1,1
485_5381,1,0,0,1,0,1
485_5382,1,0,0,1,1,1
485_5383,1,0,0,1,0,1
485_5384,1,0,0,1,0,1
485_5385,1,0,0,0,0,1
485_5386,1,0,0,1,0,1
485_5387,1,0,0,0,0,1
485_5388,1,0,0,0,0,1
485_5389,1,0,0,1,0,1
485_539,1,0,0,0,0,1
485_5390,1,0,0,1,0,1
485_5391,1,0,0,0,0,1
485_5392,1,0,0,0,0,1
485_5393,1,0,0,1,0,1
485_5394,1,0,0,1,0,1
485_5395,1,0,0,1,0,1
485_5396,1,0,0,0,0,1
485_5397,1,0,0,1,0,1
485_5398,1,0,0,1,0,1
485_5399,1,0,0,0,0,1
485_54,1,0,0,1,1,1
485_540,1,0,0,0,0,1
485_5400,1,0,0,1,0,1
485_5401,1,0,0,1,1,1
485_5402,1,0,0,1,0,1
485_5403,1,0,0,1,0,1
485_5404,0,0,0,0,0,1
485_5405,1,0,0,0,0,1
485_5406,1,0,0,0,0,1
485_5407,1,0,0,0,0,1
485_5408,1,0,0,1,0,1
485_5409,1,0,0,1,0,1
485_541,1,0,0,1,1,1
485_5410,1,0,0,1,0,1
485_5411,1,0,0,0,0,1
